PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,month,day_of_week,day_of_year,AQI_lag_1,AQI_lag_7,PM25_lag_1,City_Chennai,City_Delhi,City_Kolkata,City_Mumbai,season_Post-Monsoon,season_Summer,season_Winter
13.2,474.7,103.8,82.2,237.0,20.6,7.59,35.6,29.9,2.48,17.06,4.25,264.2,1,0,26,119.2,467.9,113.3,False,False,True,False,False,False,True
316.8,527.0,168.0,28.6,113.8,14.1,2.1,95.6,91.4,0.64,1.91,1.33,213.1,1,1,27,264.2,207.0,13.2,False,False,True,False,False,False,True
4.5,41.8,77.2,123.5,201.1,44.8,7.97,36.0,109.7,10.11,1.17,5.61,128.0,1,2,28,213.1,440.5,316.8,False,False,True,False,False,False,True
436.0,595.6,160.1,86.0,27.5,2.9,5.1,9.6,77.4,18.15,10.3,6.63,218.0,1,3,29,128.0,85.0,4.5,False,False,True,False,False,False,True
140.8,249.9,130.4,95.8,244.7,12.8,1.0,79.8,8.9,18.02,18.91,4.57,133.6,1,4,30,218.0,87.5,436.0,False,False,True,False,False,False,True
345.1,486.9,167.1,34.3,31.2,1.3,3.72,87.9,124.3,2.12,2.09,9.47,81.5,1,5,31,133.6,130.4,140.8,False,False,True,False,False,False,True
73.6,568.9,175.9,138.6,231.9,5.6,9.39,51.7,133.0,13.03,3.78,9.38,266.8,2,6,32,81.5,119.2,345.1,False,False,True,False,False,False,True
469.7,124.6,7.7,63.3,69.1,20.3,3.5,16.3,83.5,11.38,19.3,9.08,274.5,2,0,33,266.8,264.2,73.6,False,False,True,False,False,False,True
304.6,10.0,195.8,15.7,63.8,32.3,9.1,18.4,123.3,5.97,16.64,0.25,472.3,2,1,34,274.5,213.1,469.7,False,False,True,False,False,False,True
439.2,345.4,147.4,5.5,175.3,41.5,3.03,84.5,177.7,7.81,5.47,1.31,409.8,2,2,35,472.3,128.0,304.6,False,False,True,False,False,False,True
218.2,15.7,67.1,92.3,184.2,44.2,9.91,43.6,118.7,3.73,7.34,8.15,62.8,2,3,36,409.8,218.0,439.2,False,False,True,False,False,False,True
417.5,404.5,179.3,67.2,182.0,30.9,0.15,89.3,104.3,17.88,4.01,1.16,235.0,2,4,37,62.8,133.6,218.2,False,False,True,False,False,False,True
332.8,347.2,142.9,117.4,210.8,49.0,3.04,43.8,147.0,1.53,19.58,3.43,456.4,2,5,38,235.0,81.5,417.5,False,False,True,False,False,False,True
138.5,201.9,9.5,103.3,54.5,2.5,0.15,45.0,166.9,18.42,19.66,7.2,358.7,2,6,39,456.4,266.8,332.8,False,False,True,False,False,False,True
161.0,105.8,13.6,67.7,80.8,26.0,7.06,0.8,17.3,3.02,21.89,9.25,38.1,2,0,40,358.7,274.5,138.5,False,False,True,False,False,False,True
162.9,266.0,53.3,2.2,194.0,1.6,5.95,47.6,17.5,0.88,10.38,5.5,295.8,2,1,41,38.1,472.3,161.0,False,False,True,False,False,False,True
265.3,229.5,56.1,78.7,244.5,6.3,8.29,57.7,91.6,16.68,17.9,4.03,306.8,2,2,42,295.8,409.8,162.9,False,False,True,False,False,False,True
458.1,277.6,133.4,62.8,5.1,6.4,6.46,79.6,55.0,6.47,25.44,2.38,453.4,2,3,43,306.8,62.8,265.3,False,False,True,False,False,False,True
142.6,47.3,195.7,24.0,163.9,23.9,4.38,61.5,189.9,9.09,29.48,3.69,486.9,2,4,44,453.4,235.0,458.1,False,False,True,False,False,False,True
90.9,239.9,50.1,69.9,229.9,8.7,4.36,3.8,57.3,16.51,25.02,8.31,14.4,2,5,45,486.9,456.4,142.6,False,False,True,False,False,False,True
430.0,584.0,123.2,5.4,227.2,32.8,1.74,49.1,98.0,14.19,20.79,6.11,85.7,2,6,46,14.4,358.7,90.9,False,False,True,False,False,False,True
483.9,302.3,44.9,54.9,237.9,34.2,3.97,4.2,65.7,4.84,11.45,1.31,482.7,2,0,47,85.7,38.1,430.0,False,False,True,False,False,False,True
319.1,446.7,92.2,72.9,244.2,21.9,7.33,58.2,171.9,7.2,8.38,1.38,157.2,2,1,48,482.7,295.8,483.9,False,False,True,False,False,False,True
356.3,268.1,120.6,91.2,181.0,19.4,4.37,35.6,101.0,16.42,7.94,3.26,334.6,2,2,49,157.2,306.8,319.1,False,False,True,False,False,False,True
350.5,239.0,173.0,20.9,116.4,45.3,8.29,46.0,198.4,14.91,13.64,1.09,53.2,2,3,50,334.6,453.4,356.3,False,False,True,False,False,False,True
177.0,301.5,76.0,7.0,40.6,29.0,8.92,39.1,47.4,4.61,27.22,8.83,40.3,2,4,51,53.2,486.9,350.5,False,False,True,False,False,False,True
398.8,548.3,73.4,5.9,58.5,30.5,4.36,80.2,73.9,12.54,25.36,0.65,393.7,2,5,52,40.3,14.4,177.0,False,False,True,False,False,False,True
434.1,431.8,176.5,117.4,96.6,30.2,9.85,28.8,106.7,0.94,26.73,9.3,314.5,2,6,53,393.7,85.7,398.8,False,False,True,False,False,False,True
415.9,313.2,144.4,18.7,100.8,7.6,0.62,15.7,7.8,2.7,10.81,2.73,65.5,2,0,54,314.5,482.7,434.1,False,False,True,False,False,False,True
149.5,572.0,61.9,68.0,151.8,47.1,0.91,99.4,162.4,19.14,10.99,4.66,237.2,2,1,55,65.5,157.2,415.9,False,False,True,False,False,False,True
331.7,525.7,106.6,80.4,85.4,42.0,2.38,8.7,48.1,16.44,1.49,3.24,393.7,2,2,56,237.2,334.6,149.5,False,False,True,False,False,False,True
156.5,311.4,55.9,48.4,13.1,12.7,5.18,3.1,63.7,7.01,29.68,3.95,92.5,2,3,57,393.7,53.2,331.7,False,False,True,False,False,False,True
80.7,33.4,183.5,149.0,245.1,14.8,0.03,86.8,36.0,11.67,15.8,2.12,442.5,2,4,58,92.5,40.3,156.5,False,False,True,False,False,False,True
389.3,297.3,171.1,93.9,112.3,11.3,6.81,43.4,19.7,19.76,4.22,0.28,283.9,2,5,59,442.5,393.7,80.7,False,False,True,False,False,False,True
304.6,476.8,134.7,39.0,213.7,16.5,1.37,77.4,11.9,5.58,8.2,6.92,195.5,3,6,60,283.9,314.5,389.3,False,False,True,False,False,True,False
488.9,330.8,40.7,21.1,73.9,11.0,9.15,33.9,167.3,15.47,9.81,9.51,72.2,3,0,61,195.5,65.5,304.6,False,False,True,False,False,True,False
469.0,464.8,99.5,115.5,179.3,15.0,6.14,59.9,119.2,10.93,19.5,6.57,288.6,3,1,62,72.2,237.2,488.9,False,False,True,False,False,True,False
281.9,195.1,190.1,19.2,39.8,0.3,5.26,57.6,181.8,8.77,27.86,8.67,481.8,3,2,63,288.6,393.7,469.0,False,False,True,False,False,True,False
392.9,65.3,180.5,148.0,37.1,20.1,4.06,14.8,128.3,0.06,21.8,5.94,373.9,3,3,64,481.8,92.5,281.9,False,False,True,False,False,True,False
480.4,577.8,41.7,76.7,179.6,24.3,7.17,82.5,167.0,9.84,22.79,6.16,158.1,3,4,65,373.9,442.5,392.9,False,False,True,False,False,True,False
50.2,592.4,109.3,28.5,175.2,34.9,5.59,52.5,74.0,3.28,22.89,3.71,211.5,3,5,66,158.1,283.9,480.4,False,False,True,False,False,True,False
340.5,597.048,7.7,92.0,235.6,3.1,8.26,61.9,8.6,15.5,4.98,2.86,453.3,3,6,67,211.5,195.5,50.2,False,False,True,False,False,True,False
381.5,468.1,183.1,46.3,216.0,14.0,1.81,36.3,128.7,0.8,2.16,7.53,173.5,3,0,68,453.3,72.2,340.5,False,False,True,False,False,True,False
145.5,260.6,10.9,117.2,107.0,33.0,8.94,33.8,92.7,16.62,15.06,2.53,457.2,3,1,69,173.5,288.6,381.5,False,False,True,False,False,True,False
455.4,196.5,130.3,76.0,220.3,23.9,3.32,14.9,165.0,11.68,5.76,1.51,359.3,3,2,70,457.2,481.8,145.5,False,False,True,False,False,True,False
419.2,128.7,74.4,115.5,96.9,32.0,3.8,89.5,104.7,4.77,11.49,5.17,321.1,3,3,71,359.3,373.9,455.4,False,False,True,False,False,True,False
493.1,371.7,148.8,110.6,76.6,24.4,2.87,2.3,33.1,8.58,9.05,4.55,154.1,3,4,72,321.1,158.1,419.2,False,False,True,False,False,True,False
145.0,564.4,105.4,115.8,49.6,22.3,8.93,40.6,54.8,12.75,28.85,6.99,277.6,3,5,73,154.1,211.5,493.1,False,False,True,False,False,True,False
380.3,446.7,171.3,138.3,200.0,29.9,6.67,42.6,152.2,15.51,23.73,9.06,357.2,3,6,74,277.6,453.3,145.0,False,False,True,False,False,True,False
207.1,165.5,162.7,94.7,6.5,29.2,7.92,14.8,23.3,0.13,7.09,1.34,100.9,3,0,75,357.2,173.5,380.3,False,False,True,False,False,True,False
31.5,362.1,156.0,73.8,240.7,38.5,7.03,33.7,61.5,14.01,29.71,7.95,477.9,3,1,76,100.9,457.2,207.1,False,False,True,False,False,True,False
243.7,92.3,44.0,70.5,46.0,4.8,0.79,64.6,37.3,17.47,19.99,4.39,256.2,3,2,77,477.9,359.3,31.5,False,False,True,False,False,True,False
62.6,449.5,54.0,52.2,70.9,26.8,6.67,89.2,197.1,11.03,8.45,9.82,446.3,3,3,78,256.2,321.1,243.7,False,False,True,False,False,True,False
127.1,11.7,41.4,29.0,13.7,11.8,6.31,7.8,175.9,19.8874,2.26,3.51,111.0,3,4,79,446.3,154.1,62.6,False,False,True,False,False,True,False
323.9,537.1,5.3,24.6,18.9,43.4,7.58,17.0,115.7,18.67,29.88,3.63,207.3,3,5,80,111.0,277.6,127.1,False,False,True,False,False,True,False
488.6,208.1,37.1,96.9,202.9,18.4,1.21,30.9,82.0,13.92,1.51,3.69,215.9,3,6,81,207.3,357.2,323.9,False,False,True,False,False,True,False
442.5,9.8,172.4,130.6,129.9,24.5,6.55,27.8,128.0,18.0,4.78,9.5,284.6,3,0,82,215.9,100.9,488.6,False,False,True,False,False,True,False
236.3,56.8,117.7,43.5,147.5,30.4,2.37,46.7,0.0,15.05,20.39,1.58,223.5,3,1,83,284.6,477.9,442.5,False,False,True,False,False,True,False
224.5,374.0,19.8,148.8,240.3,18.6,5.98,74.3,115.7,15.37,15.49,1.81,448.7,3,2,84,223.5,256.2,236.3,False,False,True,False,False,True,False
223.1,78.3,14.0,7.8,188.0,6.5,8.58,8.0,68.8,19.73,7.44,1.02,442.9,3,3,85,448.7,446.3,224.5,False,False,True,False,False,True,False
364.4,126.2,150.1,50.0,175.1,15.3,4.77,70.3,25.1,17.72,2.15,9.26,484.3,3,4,86,442.9,111.0,223.1,False,False,True,False,False,True,False
118.6,125.2,34.9,144.8,88.1,5.8,3.1,25.0,2.2,7.48,13.91,7.94,494.4,3,5,87,484.3,207.3,364.4,False,False,True,False,False,True,False
34.4,330.0,149.6,5.4,34.6,25.2,6.47,50.4,5.2,11.0,7.23,5.4,283.4,3,6,88,494.4,215.9,118.6,False,False,True,False,False,True,False
328.6,42.9,140.2,101.1,60.7,40.9,8.03,79.3,18.5,17.61,25.31,6.76,260.0,3,0,89,283.4,284.6,34.4,False,False,True,False,False,True,False
459.6,263.0,13.5,31.8,197.1,33.5,1.3,70.9,126.9,18.09,10.3,3.23,93.6,3,1,90,260.0,223.5,328.6,False,False,True,False,False,True,False
59.0,513.9,110.3,101.1,237.9,43.6,4.25,23.0,25.0,18.59,27.27,0.71,496.9,4,2,91,93.6,448.7,459.6,False,False,True,False,False,True,False
270.8,294.7,10.6,16.8,227.9,18.4,9.52,69.2,70.9,13.98,6.18,4.18,326.7,4,3,92,496.9,442.9,59.0,False,False,True,False,False,True,False
289.2,256.9,198.3,124.8,137.4,4.7,5.45,51.5,67.6,5.3,22.45,5.45,481.8,4,4,93,326.7,484.3,270.8,False,False,True,False,False,True,False
183.6,585.6,47.2,44.0,207.6,49.2,3.5,69.9,22.2,1.79,24.5,2.47,284.8,4,5,94,481.8,494.4,289.2,False,False,True,False,False,True,False
491.4,351.9,26.4,21.7,190.0,24.5,3.62,32.8,108.3,4.42,1.98,4.62,99.5,4,6,95,284.8,283.4,183.6,False,False,True,False,False,True,False
7.3,254.2,154.3,126.7,237.3,35.5,5.31,57.6,105.7,2.22,29.902199999999997,8.39,247.3,4,0,96,99.5,260.0,491.4,False,False,True,False,False,True,False
128.3,285.6,165.9,78.8,195.8,5.6,3.87,61.5,90.5,18.82,3.46,8.43,211.8,4,1,97,247.3,93.6,7.3,False,False,True,False,False,True,False
232.0,315.0,120.2,137.4,100.5,1.3,4.72,97.3,137.4,18.09,20.66,8.79,135.7,4,2,98,211.8,496.9,128.3,False,False,True,False,False,True,False
335.4,515.0,17.0,85.3,129.9,24.2,7.56,20.2,146.3,3.64,11.24,8.2,337.4,4,3,99,135.7,326.7,232.0,False,False,True,False,False,True,False
246.9,296.2,2.7,54.6,78.4,2.0,2.69,48.8,133.2,1.29,23.37,7.04,233.5,4,4,100,337.4,481.8,335.4,False,False,True,False,False,True,False
176.1,143.6,188.8,65.6,196.8,23.0,5.98,68.5,40.5,10.87,1.14,0.91,280.3,4,5,101,233.5,284.8,246.9,False,False,True,False,False,True,False
102.8,597.048,174.4,114.8,190.7,13.4,8.25,92.5,80.2,2.95,0.06,1.83,370.4,4,6,102,280.3,99.5,176.1,False,False,True,False,False,True,False
290.1,326.2,100.2,101.3,235.3,40.0,9.6,21.1,135.7,8.42,9.48,8.69,114.3,4,0,103,370.4,247.3,102.8,False,False,True,False,False,True,False
137.9,267.7,73.3,81.7,35.9,13.2,5.51,65.0,125.9,1.88,14.43,2.64,76.6,4,1,104,114.3,211.8,290.1,False,False,True,False,False,True,False
49.3,375.2,50.4,22.8,118.6,25.5,4.14,82.7,177.6,9.74,11.56,0.09,253.3,4,2,105,76.6,135.7,137.9,False,False,True,False,False,True,False
481.5,386.4,142.9,101.0,209.4,35.3,2.8,3.3,192.3,18.55,29.902199999999997,1.6,175.8,4,3,106,253.3,337.4,49.3,False,False,True,False,False,True,False
269.2,466.8,159.1,4.1,26.8,48.5,1.79,55.3,37.3,6.71,17.3,0.28,192.9,4,4,107,175.8,233.5,481.5,False,False,True,False,False,True,False
111.3,248.8,138.5,27.7,26.4,20.3,4.26,68.4,193.9,7.1,9.52,9.96,103.2,4,5,108,192.9,280.3,269.2,False,False,True,False,False,True,False
419.7,294.8,74.5,109.8,196.1,33.8,8.4,52.5,86.4,17.45,18.1,4.55,43.9,4,6,109,103.2,370.4,111.3,False,False,True,False,False,True,False
380.5,335.1,94.2,116.1,202.0,4.6,9.86,78.5,11.3,7.95,28.96,6.09,305.8,4,0,110,43.9,114.3,419.7,False,False,True,False,False,True,False
358.2,219.9,172.8,94.3,172.6,24.1,7.55,4.5,136.6,6.61,12.76,2.93,43.5,4,1,111,305.8,76.6,380.5,False,False,True,False,False,True,False
211.4,39.6,126.4,20.3,230.3,23.2,8.33,90.5,131.3,3.05,5.33,9.11,262.9,4,2,112,43.5,253.3,358.2,False,False,True,False,False,True,False
176.4,503.9,194.3,52.8,165.5,45.8,0.73,96.9,87.8,4.86,2.82,7.28,72.1,4,3,113,262.9,175.8,211.4,False,False,True,False,False,True,False
177.1,519.7,142.6,141.4,240.2,34.7,5.43,68.9,15.8,17.96,17.46,8.89,344.3,4,4,114,72.1,192.9,176.4,False,False,True,False,False,True,False
58.5,0.2,133.5,109.2,37.2,37.6,8.29,21.5,116.6,14.77,19.16,5.42,74.7,4,5,115,344.3,103.2,177.1,False,False,True,False,False,True,False
157.9,523.1,163.1,83.0,125.8,13.5,2.69,17.0,71.5,8.11,4.48,5.54,186.0,4,6,116,74.7,43.9,58.5,False,False,True,False,False,True,False
166.8,276.2,190.5,125.5,53.8,36.5,1.28,39.2,151.6,14.33,6.17,1.48,234.3,4,0,117,186.0,305.8,157.9,False,False,True,False,False,True,False
157.2,496.1,178.1,4.3,231.1,43.7,5.83,2.5,198.92199999999997,0.3,7.56,1.33,33.6,4,1,118,234.3,43.5,166.8,False,False,True,False,False,True,False
284.5,269.8,5.2,118.7,194.7,16.9,4.59,40.9,103.4,15.11,13.1,7.71,200.2,4,2,119,33.6,262.9,157.2,False,False,True,False,False,True,False
271.9,465.4,96.5,110.3,121.2,24.9,4.93,55.4,63.7,7.69,0.72,0.42,386.3,4,3,120,200.2,72.1,284.5,False,False,True,False,False,True,False
393.2,502.7,72.2,48.6,83.9,15.9,0.85,34.2,99.9,10.71,1.34,0.12,390.8,5,4,121,386.3,344.3,271.9,False,False,True,False,False,True,False
297.3,258.7,135.1,145.8,218.2,36.9,3.91,95.3,158.0,4.75,22.77,2.79,253.9,5,5,122,390.8,74.7,393.2,False,False,True,False,False,True,False
324.8,369.1,83.6,10.7,4.3,44.5,9.93,80.2,83.7,4.99,6.42,3.96,319.2,5,6,123,253.9,186.0,297.3,False,False,True,False,False,True,False
105.6,193.0,23.0,81.0,172.0,20.1,3.06,52.0,26.8,4.9,10.87,5.21,16.4,5,0,124,319.2,234.3,324.8,False,False,True,False,False,True,False
468.5,339.5,114.8,88.8,246.2,20.1,3.75,28.3,23.7,3.6,26.37,4.6,310.1,5,1,125,16.4,33.6,105.6,False,False,True,False,False,True,False
418.2,50.4,87.7,132.3,173.8,30.7,2.79,5.6,74.9,2.59,18.42,0.74,408.4,5,2,126,310.1,200.2,468.5,False,False,True,False,False,True,False
412.1,232.7,165.2,11.9,0.6,1.0,8.76,19.0,38.0,10.14,23.82,5.01,228.5,5,3,127,408.4,386.3,418.2,False,False,True,False,False,True,False
460.6,227.9,152.4,104.2,209.7,31.6,0.06,2.1,176.8,14.35,7.28,3.05,382.6,5,4,128,228.5,390.8,412.1,False,False,True,False,False,True,False
405.8,436.0,18.7,12.4,174.3,33.0,7.03,85.7,191.0,1.0,11.77,0.86,383.2,5,5,129,382.6,253.9,460.6,False,False,True,False,False,True,False
89.6,586.3,29.2,114.6,55.2,13.3,7.03,18.5,28.3,14.08,25.64,7.84,86.6,5,6,130,383.2,319.2,405.8,False,False,True,False,False,True,False
398.0,84.4,178.4,20.3,39.7,5.1,6.86,23.1,36.4,7.88,10.48,8.82,282.9,5,0,131,86.6,16.4,89.6,False,False,True,False,False,True,False
451.8,546.7,83.4,116.4,187.6,29.7,1.98,68.7,11.3,7.21,15.66,7.74,487.9,5,1,132,282.9,310.1,398.0,False,False,True,False,False,True,False
7.0,409.3,114.5,21.1,51.1,35.5,0.89,25.1,137.8,15.88,3.97,8.26,190.9,5,2,133,487.9,408.4,451.8,False,False,True,False,False,True,False
356.3,371.3,23.3,18.0,206.1,11.9,1.44,0.8,179.3,0.86,18.03,0.47,276.9,5,3,134,190.9,228.5,7.0,False,False,True,False,False,True,False
162.0,337.7,168.4,31.0,242.1,0.9,4.63,26.1,195.0,0.57,28.09,8.38,208.3,5,4,135,276.9,382.6,356.3,False,False,True,False,False,True,False
78.2,88.7,172.4,28.9,128.8,3.3,7.53,64.1,198.92199999999997,13.48,13.15,0.64,317.6,5,5,136,208.3,383.2,162.0,False,False,True,False,False,True,False
22.7,207.5,167.0,21.3,204.3,35.4,7.07,92.0,153.8,5.56,28.19,8.82,110.0,5,6,137,317.6,86.6,78.2,False,False,True,False,False,True,False
24.5,218.8,157.5,76.2,95.4,9.5,4.41,8.8,109.6,16.0,17.32,9.55,157.5,5,0,138,110.0,282.9,22.7,False,False,True,False,False,True,False
18.3,409.8,143.0,72.8,149.8,2.4,2.92,5.7,164.4,16.01,5.75,5.78,361.0,5,1,139,157.5,487.9,24.5,False,False,True,False,False,True,False
73.5,180.3,52.2,101.6,83.9,46.5,7.55,13.4,54.9,6.29,5.42,4.72,275.3,5,2,140,361.0,190.9,18.3,False,False,True,False,False,True,False
471.9,114.1,85.7,141.8,195.0,12.3,6.8,16.2,90.9,9.01,14.03,3.97,258.3,5,3,141,275.3,276.9,73.5,False,False,True,False,False,True,False
315.6,388.5,67.4,87.9,72.8,37.8,1.35,34.7,53.5,0.09,28.41,3.42,410.3,5,4,142,258.3,208.3,471.9,False,False,True,False,False,True,False
221.8,115.6,196.5,7.2,65.1,13.0,1.59,77.7,87.9,8.41,14.02,5.75,248.7,5,5,143,410.3,317.6,315.6,False,False,True,False,False,True,False
480.3,551.1,83.2,41.7,238.2,42.3,0.49,43.0,53.2,9.22,1.76,6.79,375.2,5,6,144,248.7,110.0,221.8,False,False,True,False,False,True,False
248.5,183.5,29.4,121.7,153.7,15.2,6.6,42.3,108.0,16.41,17.83,0.17,129.7,5,0,145,375.2,157.5,480.3,False,False,True,False,False,True,False
281.6,567.7,101.1,58.6,7.8,33.6,8.88,77.7,171.6,18.59,15.49,8.74,46.0,5,1,146,129.7,361.0,248.5,False,False,True,False,False,True,False
92.8,415.2,43.5,115.2,45.7,33.9,0.8,58.8,43.0,6.79,8.56,6.77,200.7,5,2,147,46.0,275.3,281.6,False,False,True,False,False,True,False
94.8,290.7,95.5,16.4,24.6,10.3,7.5,47.5,106.9,12.55,11.46,5.41,51.9,5,3,148,200.7,258.3,92.8,False,False,True,False,False,True,False
135.9,546.4,184.1,32.0,106.7,37.2,1.71,51.3,116.3,0.13,29.4,4.82,111.8,5,4,149,51.9,410.3,94.8,False,False,True,False,False,True,False
198.4,109.2,140.7,57.9,105.8,20.9,1.84,6.5,118.5,14.27,23.53,6.76,108.9,5,5,150,111.8,248.7,135.9,False,False,True,False,False,True,False
211.4,458.2,133.8,112.0,64.1,21.6,2.24,44.7,108.8,19.66,21.02,4.46,277.2,5,6,151,108.9,375.2,198.4,False,False,True,False,False,True,False
212.5,358.7,101.5,120.3,99.7,4.8,3.55,73.0,104.4,4.4,11.52,6.0,227.6,6,0,152,277.2,129.7,211.4,False,False,True,False,False,False,False
89.6,185.6,169.0,38.4,103.4,20.8,9.76,71.8,73.5,0.3,26.19,5.09,449.3,6,1,153,227.6,46.0,212.5,False,False,True,False,False,False,False
196.4,363.2,65.1,146.4,35.7,40.4,9.76,35.9,73.4,15.67,28.48,7.96,287.5,6,2,154,449.3,200.7,89.6,False,False,True,False,False,False,False
239.0,418.6,193.2,128.5,192.1,11.7,2.53,72.0,54.4,5.46,4.76,2.27,55.8,6,3,155,287.5,51.9,196.4,False,False,True,False,False,False,False
35.2,113.6,164.3,107.2,198.2,24.6,3.53,31.2,71.3,10.82,12.69,0.06,317.9,6,4,156,55.8,111.8,239.0,False,False,True,False,False,False,False
94.0,597.048,157.0,85.1,133.6,43.4,5.07,27.9,141.4,2.12,12.37,7.35,25.9,6,5,157,317.9,108.9,35.2,False,False,True,False,False,False,False
183.9,354.6,197.8,41.3,205.9,22.4,6.23,95.1,9.3,19.04,1.09,3.11,438.6,6,6,158,25.9,277.2,94.0,False,False,True,False,False,False,False
109.6,40.7,167.8,10.8,240.8,43.1,4.52,9.7,103.5,10.62,2.07,1.27,83.7,6,0,159,438.6,227.6,183.9,False,False,True,False,False,False,False
437.3,510.2,79.6,49.2,195.1,20.9,6.65,10.4,174.7,14.17,24.8,7.06,341.1,6,1,160,83.7,449.3,109.6,False,False,True,False,False,False,False
470.2,48.4,150.9,24.1,183.6,26.1,3.43,13.6,193.5,13.98,24.85,0.69,220.6,6,2,161,341.1,287.5,437.3,False,False,True,False,False,False,False
34.9,406.8,85.8,80.1,0.6,25.1,2.05,15.2,19.0,12.29,13.43,7.08,67.4,6,3,162,220.6,55.8,470.2,False,False,True,False,False,False,False
86.8,18.7,82.3,119.3,25.6,12.1,0.78,37.5,186.7,17.28,19.04,5.74,497.3,6,4,163,67.4,317.9,34.9,False,False,True,False,False,False,False
104.4,219.6,158.8,65.2,141.7,8.2,4.16,98.9,2.1,18.27,17.58,9.47,424.8,6,5,164,497.3,25.9,86.8,False,False,True,False,False,False,False
68.2,540.3,6.6,73.3,176.9,46.2,6.0,7.0,42.6,8.76,1.11,2.75,469.1,6,6,165,424.8,438.6,104.4,False,False,True,False,False,False,False
483.3,523.7,20.3,38.0,204.7,47.8,3.29,9.5,125.5,12.56,2.57,3.87,241.8,6,0,166,469.1,83.7,68.2,False,False,True,False,False,False,False
105.6,495.4,135.4,124.0,56.1,19.3,4.27,61.6,188.1,0.17,19.23,9.75,275.9,6,1,167,241.8,341.1,483.3,False,False,True,False,False,False,False
235.7,65.1,44.2,79.7,172.8,33.1,7.42,18.5,40.6,0.8,18.99,0.45,255.9,6,2,168,275.9,220.6,105.6,False,False,True,False,False,False,False
174.9,148.0,24.0,86.6,137.6,23.3,2.72,9.3,56.3,5.36,21.62,5.79,414.6,6,3,169,255.9,67.4,235.7,False,False,True,False,False,False,False
301.1,416.4,95.7,75.9,248.674,12.4,0.86,88.0,46.6,1.77,1.44,4.78,58.9,6,4,170,414.6,497.3,174.9,False,False,True,False,False,False,False
322.6,361.8,3.4,102.0,228.2,6.5,1.69,10.7,55.9,12.78,19.31,2.55,455.4,6,5,171,58.9,424.8,301.1,False,False,True,False,False,False,False
196.5,77.1,129.0,104.3,141.6,26.6,6.76,67.7,178.4,19.8874,6.63,0.01,149.5,6,6,172,455.4,469.1,322.6,False,False,True,False,False,False,False
182.4,576.7,27.9,52.1,185.4,0.1,5.19,87.6,110.8,7.88,25.19,5.53,90.2,6,0,173,149.5,241.8,196.5,False,False,True,False,False,False,False
100.4,323.2,22.7,130.3,112.7,3.1,1.28,28.5,104.6,4.43,0.52,3.77,188.1,6,1,174,90.2,275.9,182.4,False,False,True,False,False,False,False
206.1,368.1,90.4,56.9,154.8,7.2,5.97,55.0,77.6,6.83,8.19,2.77,127.7,6,2,175,188.1,255.9,100.4,False,False,True,False,False,False,False
161.5,547.1,121.9,61.3,4.5,6.8,6.6,92.5,130.3,1.95,21.35,1.72,125.9,6,3,176,127.7,414.6,206.1,False,False,True,False,False,False,False
5.4,303.4,95.8,74.0,10.1,19.8,9.95,74.3,160.2,7.41,18.77,2.6,247.0,6,4,177,125.9,58.9,161.5,False,False,True,False,False,False,False
45.0,366.2,81.6,9.3,72.7,11.1,6.12,16.0,45.0,9.63,5.36,8.85,144.1,6,5,178,247.0,455.4,5.4,False,False,True,False,False,False,False
49.3,89.8,82.8,80.2,226.0,5.5,9.76,16.8,137.2,13.78,17.49,1.8,211.6,6,6,179,144.1,149.5,45.0,False,False,True,False,False,False,False
355.9,515.1,90.8,82.3,87.0,36.8,2.79,53.9,173.2,2.39,28.37,7.38,155.4,6,0,180,211.6,90.2,49.3,False,False,True,False,False,False,False
328.0,510.6,159.2,108.3,238.7,13.5,0.67,1.2,32.5,4.73,18.56,6.12,391.5,6,1,181,155.4,188.1,355.9,False,False,True,False,False,False,False
293.6,363.5,141.9,64.5,185.9,39.8,7.11,98.5,96.9,17.92,8.75,7.0,146.2,7,2,182,391.5,127.7,328.0,False,False,True,False,False,False,False
338.2,597.048,157.5,88.1,173.6,8.8,1.62,41.4,53.4,15.91,9.87,7.73,30.1,7,3,183,146.2,125.9,293.6,False,False,True,False,False,False,False
198.0,340.1,81.5,148.1,158.7,40.8,3.87,21.9,96.0,3.16,18.21,1.14,85.9,7,4,184,30.1,247.0,338.2,False,False,True,False,False,False,False
316.6,413.1,186.5,135.2,95.1,11.9,3.49,90.7,60.9,17.82,25.95,7.83,275.5,7,5,185,85.9,144.1,198.0,False,False,True,False,False,False,False
221.6,167.6,147.8,112.2,245.0,39.2,8.92,39.6,180.3,6.12,28.19,4.92,9.5,7,6,186,275.5,211.6,316.6,False,False,True,False,False,False,False
473.7,104.8,60.1,37.9,182.1,2.0,3.26,29.3,81.6,0.4,15.71,8.85,155.3,7,0,187,9.5,155.4,221.6,False,False,True,False,False,False,False
331.9,170.0,119.8,56.5,24.6,46.9,1.14,10.7,77.1,13.7,23.67,6.22,122.1,7,1,188,155.3,391.5,473.7,False,False,True,False,False,False,False
58.6,71.7,169.3,12.8,67.4,34.7,7.53,2.7,141.4,12.39,6.22,5.09,246.1,7,2,189,122.1,146.2,331.9,False,False,True,False,False,False,False
